duration,pdays,previous,poutcome,emp.var.rate,euribor3m,nr.employed
157.0,0.0,0.0,0.0,-1.8,1.259,5099.1
52.0,0.0,0.0,0.0,-1.8,1.405,5099.1
158.0,0.0,0.0,0.0,1.4,4.962,5228.1
71.0,0.0,0.0,0.0,1.1,4.858,5191.0
895.0,0.0,0.0,0.0,1.1,4.857,5191.0
105.0,0.0,0.0,0.0,1.4,4.963,5228.1
470.0,0.0,0.0,0.0,1.4,4.962,5228.1
314.0,0.0,0.0,0.0,1.1,4.855,5191.0
324.0,0.0,0.0,0.0,1.4,4.961,5228.1
328.0,0.0,0.0,0.0,-0.1,4.021,5195.8
179.0,0.0,0.0,0.0,1.1,4.857,5191.0
127.0,0.0,0.0,0.0,1.1,4.857,5191.0
183.0,0.0,0.0,0.0,1.4,4.97,5228.1
358.0,0.0,0.0,0.0,1.1,4.86,5191.0
54.0,0.0,0.0,0.0,1.4,4.96,5228.1
56.0,0.0,1.0,1.0,-1.8,1.313,5099.1
527.0,0.0,0.0,0.0,1.4,4.964,5228.1
99.0,0.0,0.0,0.0,1.4,4.965,5228.1
294.0,0.0,0.0,0.0,-0.1,4.021,5195.8
85.0,0.0,0.0,0.0,1.1,4.864,5191.0
384.0,0.0,0.0,0.0,1.4,4.967,5228.1
140.0,0.0,1.0,1.0,-1.8,1.415,5099.1
289.0,0.0,0.0,0.0,-3.4,0.72,5017.5
101.0,0.0,0.0,0.0,1.1,4.86,5191.0
90.0,0.0,0.0,0.0,-1.8,1.266,5099.1
181.0,0.0,0.0,0.0,1.1,4.856,5191.0
333.0,0.0,0.0,0.0,1.4,4.965,5228.1
642.0,7.0,1.0,2.0,-1.8,1.244,5099.1
110.0,0.0,0.0,0.0,-1.8,1.327,5099.1
1150.0,0.0,0.0,0.0,1.4,4.958,5228.1
240.0,0.0,0.0,0.0,1.1,4.857,5191.0
73.0,0.0,0.0,0.0,-0.1,4.076,5195.8
91.0,0.0,0.0,0.0,1.4,4.965,5228.1
297.0,0.0,1.0,1.0,-1.8,1.344,5099.1
657.0,0.0,0.0,0.0,-1.8,1.435,5099.1
142.0,0.0,0.0,0.0,1.4,4.963,5228.1
584.0,0.0,0.0,0.0,1.1,4.856,5191.0
76.0,0.0,0.0,0.0,-1.8,1.405,5099.1
172.0,0.0,0.0,0.0,1.4,4.959,5228.1
120.0,0.0,0.0,0.0,1.4,4.958,5228.1
72.0,0.0,0.0,0.0,1.4,4.965,5228.1
884.0,0.0,0.0,0.0,-0.1,4.076,5195.8
101.0,0.0,0.0,0.0,-0.1,4.076,5195.8
601.0,0.0,0.0,0.0,-1.8,1.354,5099.1
83.0,0.0,1.0,1.0,-0.1,4.12,5195.8
1317.0,0.0,0.0,0.0,1.4,4.961,5228.1
458.0,0.0,0.0,0.0,1.4,4.959,5228.1
297.0,0.0,0.0,0.0,1.4,4.962,5228.1
122.0,0.0,0.0,0.0,1.4,4.963,5228.1
83.0,1.0,2.0,1.0,-2.9,0.838,5076.2
163.0,0.0,0.0,0.0,1.1,4.857,5191.0
155.0,0.0,0.0,0.0,1.4,4.964,5228.1
59.0,0.0,0.0,0.0,1.4,4.968,5228.1
88.0,0.0,0.0,0.0,1.4,4.964,5228.1
663.0,0.0,0.0,0.0,-2.9,1.262,5076.2
456.0,0.0,0.0,0.0,1.1,4.857,5191.0
498.0,0.0,0.0,0.0,1.4,4.865,5228.1
637.0,0.0,0.0,0.0,-1.8,1.291,5099.1
1088.0,0.0,0.0,0.0,-2.9,0.881,5076.2
129.0,0.0,0.0,0.0,-1.8,1.41,5099.1
36.0,0.0,0.0,0.0,1.4,4.864,5228.1
54.0,0.0,0.0,0.0,1.4,4.963,5228.1
273.0,0.0,0.0,0.0,1.4,4.963,5228.1
155.0,0.0,0.0,0.0,1.4,4.961,5228.1
302.0,0.0,0.0,0.0,1.4,4.962,5228.1
438.0,0.0,0.0,0.0,1.1,4.86,5191.0
208.0,0.0,0.0,0.0,-0.1,4.021,5195.8
35.0,0.0,0.0,0.0,-1.8,1.244,5099.1
83.0,0.0,0.0,0.0,1.4,4.964,5228.1
85.0,10.0,2.0,2.0,-1.8,0.701,5008.7
64.0,0.0,0.0,0.0,1.4,4.966,5228.1
209.0,0.0,0.0,0.0,1.1,4.857,5191.0
208.0,0.0,0.0,0.0,1.1,4.86,5191.0
14.0,0.0,0.0,0.0,-0.1,4.191,5195.8
481.0,0.0,0.0,0.0,-1.8,1.327,5099.1
141.0,0.0,0.0,0.0,1.1,4.859,5191.0
215.0,0.0,0.0,0.0,1.1,4.857,5191.0
519.0,0.0,0.0,0.0,-0.1,4.12,5195.8
1735.0,0.0,0.0,0.0,1.4,4.966,5228.1
247.0,0.0,0.0,0.0,-1.8,1.423,5099.1
345.0,10.0,3.0,1.0,-1.7,0.899,4991.6
603.0,0.0,0.0,0.0,1.4,4.961,5228.1
272.0,1.0,2.0,2.0,-1.8,0.635,5008.7
433.0,0.0,0.0,0.0,-1.8,1.41,5099.1
904.0,0.0,0.0,0.0,1.4,4.964,5228.1
273.0,0.0,0.0,0.0,1.4,4.962,5228.1
170.0,0.0,0.0,0.0,-1.8,1.334,5099.1
25.0,0.0,0.0,0.0,1.1,4.857,5191.0
72.0,0.0,0.0,0.0,1.4,4.965,5228.1
667.0,0.0,0.0,0.0,-0.1,4.076,5195.8
145.0,0.0,0.0,0.0,1.4,4.961,5228.1
567.0,0.0,0.0,0.0,1.1,4.864,5191.0
95.0,0.0,0.0,0.0,-2.9,1.26,5076.2
171.0,0.0,0.0,0.0,1.4,4.958,5228.1
109.0,0.0,0.0,0.0,-1.8,1.334,5099.1
148.0,0.0,0.0,0.0,1.4,4.968,5228.1
195.0,0.0,0.0,0.0,1.4,4.964,5228.1
59.0,0.0,0.0,0.0,-0.1,4.191,5195.8
347.0,0.0,0.0,0.0,1.1,4.86,5191.0
231.0,0.0,0.0,0.0,-0.1,4.12,5195.8
850.0,0.0,0.0,0.0,1.1,4.86,5191.0
265.0,0.0,0.0,0.0,1.1,4.859,5191.0
109.0,0.0,0.0,0.0,-0.1,4.153,5195.8
314.0,0.0,0.0,0.0,1.4,4.964,5228.1
110.0,0.0,0.0,0.0,1.1,4.855,5191.0
109.0,0.0,0.0,0.0,1.1,4.857,5191.0
370.0,0.0,0.0,0.0,-0.1,4.076,5195.8
58.0,0.0,0.0,0.0,1.4,4.963,5228.1
200.0,0.0,0.0,0.0,1.4,4.966,5228.1
540.0,0.0,0.0,0.0,1.4,4.961,5228.1
420.0,0.0,0.0,0.0,1.1,4.857,5191.0
299.0,0.0,0.0,0.0,1.1,4.859,5191.0
193.0,0.0,0.0,0.0,-0.1,4.12,5195.8
52.0,0.0,0.0,0.0,-0.1,4.12,5195.8
258.0,0.0,0.0,0.0,-1.8,1.25,5099.1
105.0,0.0,0.0,0.0,1.4,4.968,5228.1
189.0,0.0,0.0,0.0,1.1,4.857,5191.0
315.0,0.0,0.0,0.0,-1.8,1.405,5099.1
191.0,0.0,0.0,0.0,-1.8,1.405,5099.1
420.0,0.0,0.0,0.0,1.4,4.955,5228.1
1228.0,0.0,0.0,0.0,1.4,4.961,5228.1
220.0,0.0,1.0,1.0,-1.8,1.299,5099.1
357.0,0.0,0.0,0.0,-1.8,1.405,5099.1
209.0,0.0,0.0,0.0,-1.7,0.797,4991.6
155.0,0.0,0.0,0.0,1.4,4.958,5228.1
295.0,0.0,0.0,0.0,1.4,4.968,5228.1
141.0,0.0,1.0,1.0,-1.8,1.538,5099.1
116.0,0.0,0.0,0.0,1.1,4.855,5191.0
493.0,0.0,0.0,0.0,1.4,4.865,5228.1
100.0,0.0,0.0,0.0,-1.8,1.405,5099.1
406.0,0.0,1.0,1.0,-1.8,1.405,5099.1
133.0,0.0,1.0,1.0,-2.9,1.235,5076.2
203.0,0.0,0.0,0.0,-2.9,1.059,5076.2
2692.0,0.0,0.0,0.0,1.4,4.963,5228.1
147.0,0.0,0.0,0.0,1.1,4.857,5191.0
81.0,0.0,0.0,0.0,-0.1,4.021,5195.8
91.0,0.0,0.0,0.0,1.4,4.967,5228.1
114.0,0.0,0.0,0.0,1.4,4.962,5228.1
228.0,0.0,0.0,0.0,1.4,4.961,5228.1
787.0,0.0,0.0,0.0,-2.9,1.26,5076.2
138.0,0.0,0.0,0.0,-1.8,1.266,5099.1
100.0,0.0,1.0,1.0,-1.8,1.291,5099.1
169.0,0.0,0.0,0.0,1.1,4.857,5191.0
163.0,0.0,0.0,0.0,1.4,4.964,5228.1
73.0,0.0,0.0,0.0,1.4,4.964,5228.1
273.0,0.0,0.0,0.0,-1.8,1.327,5099.1
155.0,0.0,1.0,1.0,-1.8,1.405,5099.1
149.0,0.0,0.0,0.0,1.1,4.857,5191.0
244.0,0.0,0.0,0.0,1.4,4.967,5228.1
290.0,0.0,0.0,0.0,1.4,4.967,5228.1
319.0,0.0,0.0,0.0,1.4,4.961,5228.1
199.0,0.0,0.0,0.0,1.1,4.857,5191.0
1111.0,0.0,0.0,0.0,1.4,4.962,5228.1
48.0,0.0,1.0,1.0,-0.1,4.191,5195.8
444.0,0.0,0.0,0.0,-1.8,1.483,5099.1
48.0,0.0,0.0,0.0,-1.8,1.25,5099.1
169.0,0.0,0.0,0.0,1.1,4.856,5191.0
221.0,0.0,1.0,1.0,-3.4,0.797,5017.5
228.0,0.0,1.0,1.0,-1.8,0.682,5008.7
81.0,0.0,0.0,0.0,1.4,4.962,5228.1
460.0,0.0,0.0,0.0,1.4,4.866,5228.1
1512.0,0.0,1.0,1.0,-1.8,1.281,5099.1
309.0,0.0,0.0,0.0,-1.8,1.244,5099.1
302.0,0.0,0.0,0.0,-1.7,0.711,4991.6
104.0,0.0,0.0,0.0,1.4,4.965,5228.1
111.0,0.0,0.0,0.0,1.4,4.96,5228.1
124.0,0.0,0.0,0.0,1.4,4.963,5228.1
271.0,0.0,0.0,0.0,-2.9,1.262,5076.2
358.0,0.0,0.0,0.0,1.1,4.857,5191.0
70.0,0.0,0.0,0.0,-0.1,4.191,5195.8
93.0,0.0,0.0,0.0,1.4,4.961,5228.1
432.0,0.0,0.0,0.0,-3.4,0.714,5017.5
180.0,0.0,0.0,0.0,1.4,4.963,5228.1
181.0,0.0,0.0,0.0,1.4,4.964,5228.1
67.0,0.0,1.0,1.0,-2.9,0.825,5076.2
135.0,0.0,0.0,0.0,-0.1,4.191,5195.8
543.0,0.0,1.0,1.0,-1.1,0.883,4963.6
65.0,0.0,0.0,0.0,-1.8,1.281,5099.1
76.0,0.0,0.0,0.0,-0.1,4.076,5195.8
224.0,0.0,0.0,0.0,1.1,4.864,5191.0
614.0,0.0,0.0,0.0,1.1,4.856,5191.0
15.0,0.0,0.0,0.0,-0.1,4.7,5195.8
166.0,0.0,0.0,0.0,1.4,4.957,5228.1
278.0,0.0,0.0,0.0,1.4,4.958,5228.1
483.0,0.0,0.0,0.0,-1.8,1.41,5099.1
178.0,0.0,1.0,1.0,-1.8,1.291,5099.1
198.0,0.0,0.0,0.0,1.4,4.964,5228.1
150.0,0.0,0.0,0.0,1.4,4.955,5228.1
139.0,0.0,0.0,0.0,-1.8,1.334,5099.1
441.0,0.0,0.0,0.0,-1.8,1.365,5099.1
118.0,0.0,0.0,0.0,1.4,4.96,5228.1
334.0,0.0,0.0,0.0,-1.8,1.405,5099.1
260.0,0.0,0.0,0.0,1.1,4.857,5191.0
129.0,0.0,0.0,0.0,1.4,4.964,5228.1
67.0,0.0,1.0,1.0,-0.1,4.076,5195.8
73.0,0.0,0.0,0.0,1.4,4.967,5228.1
49.0,0.0,0.0,0.0,-0.1,4.021,5195.8
108.0,0.0,0.0,0.0,1.4,4.962,5228.1
156.0,0.0,0.0,0.0,-1.8,1.365,5099.1
31.0,0.0,0.0,0.0,1.4,4.962,5228.1
523.0,0.0,0.0,0.0,1.4,4.96,5228.1
76.0,0.0,0.0,0.0,1.1,4.856,5191.0
123.0,0.0,0.0,0.0,1.4,4.963,5228.1
411.0,0.0,1.0,1.0,-0.1,4.153,5195.8
215.0,0.0,0.0,0.0,1.4,4.964,5228.1
126.0,0.0,0.0,0.0,1.4,4.968,5228.1
79.0,0.0,1.0,1.0,-1.8,1.405,5099.1
244.0,0.0,0.0,0.0,-1.8,1.354,5099.1
153.0,0.0,0.0,0.0,1.1,4.858,5191.0
65.0,0.0,0.0,0.0,-1.8,1.281,5099.1
155.0,0.0,0.0,0.0,1.1,4.86,5191.0
184.0,0.0,0.0,0.0,-1.8,1.291,5099.1
436.0,0.0,0.0,0.0,1.1,4.864,5191.0
41.0,0.0,0.0,0.0,1.1,4.857,5191.0
227.0,0.0,0.0,0.0,1.4,4.96,5228.1
272.0,0.0,0.0,0.0,1.4,4.962,5228.1
232.0,0.0,2.0,1.0,-1.1,0.886,4963.6
126.0,0.0,0.0,0.0,1.4,4.962,5228.1
252.0,0.0,0.0,0.0,-1.8,1.281,5099.1
542.0,0.0,1.0,1.0,-1.8,1.344,5099.1
229.0,0.0,0.0,0.0,1.1,4.857,5191.0
159.0,0.0,0.0,0.0,1.1,4.859,5191.0
208.0,0.0,0.0,0.0,-0.1,4.153,5195.8
66.0,3.0,1.0,2.0,-0.1,4.12,5195.8
180.0,0.0,0.0,0.0,1.1,4.857,5191.0
354.0,0.0,0.0,0.0,1.4,4.967,5228.1
150.0,0.0,1.0,1.0,-1.8,1.299,5099.1
284.0,0.0,0.0,0.0,-1.8,1.334,5099.1
326.0,0.0,0.0,0.0,1.1,4.86,5191.0
221.0,0.0,0.0,0.0,1.4,4.963,5228.1
91.0,0.0,0.0,0.0,1.4,4.964,5228.1
92.0,0.0,1.0,1.0,-1.8,1.365,5099.1
210.0,0.0,0.0,0.0,-2.9,1.266,5076.2
19.0,0.0,0.0,0.0,1.4,4.961,5228.1
263.0,0.0,0.0,0.0,-1.8,1.405,5099.1
303.0,0.0,0.0,0.0,1.4,4.961,5228.1
129.0,0.0,0.0,0.0,1.4,4.965,5228.1
30.0,0.0,0.0,0.0,-1.8,1.266,5099.1
77.0,0.0,0.0,0.0,1.1,4.857,5191.0
41.0,0.0,0.0,0.0,1.4,4.96,5228.1
98.0,0.0,0.0,0.0,1.4,4.96,5228.1
258.0,0.0,0.0,0.0,1.1,4.856,5191.0
40.0,0.0,0.0,0.0,1.4,4.866,5228.1
409.0,0.0,0.0,0.0,1.1,4.856,5191.0
87.0,0.0,0.0,0.0,1.4,4.968,5228.1
378.0,0.0,0.0,0.0,1.4,4.967,5228.1
201.0,0.0,0.0,0.0,1.4,4.968,5228.1
36.0,0.0,0.0,0.0,-0.1,4.021,5195.8
387.0,0.0,0.0,0.0,1.4,4.963,5228.1
195.0,0.0,0.0,0.0,1.1,4.857,5191.0
173.0,0.0,0.0,0.0,-2.9,0.881,5076.2
67.0,0.0,0.0,0.0,1.4,4.965,5228.1
481.0,0.0,0.0,0.0,1.1,4.856,5191.0
596.0,0.0,0.0,0.0,1.1,4.86,5191.0
25.0,0.0,0.0,0.0,1.4,4.959,5228.1
82.0,0.0,1.0,1.0,-1.8,1.25,5099.1
378.0,0.0,0.0,0.0,-1.8,1.354,5099.1
211.0,0.0,0.0,0.0,1.1,4.857,5191.0
303.0,0.0,0.0,0.0,1.4,4.963,5228.1
345.0,0.0,0.0,0.0,1.1,4.857,5191.0
171.0,0.0,0.0,0.0,-1.8,1.52,5099.1
244.0,0.0,0.0,0.0,-0.1,4.153,5195.8
167.0,0.0,1.0,1.0,-3.4,0.788,5017.5
219.0,0.0,0.0,0.0,1.4,4.958,5228.1
684.0,0.0,0.0,0.0,-1.8,1.51,5099.1
336.0,0.0,0.0,0.0,1.4,4.961,5228.1
59.0,0.0,0.0,0.0,-1.8,1.687,5099.1
63.0,0.0,0.0,0.0,1.4,4.962,5228.1
502.0,0.0,1.0,1.0,-1.8,1.299,5099.1
128.0,0.0,0.0,0.0,-1.8,1.281,5099.1
338.0,0.0,0.0,0.0,1.1,4.855,5191.0
244.0,0.0,0.0,0.0,1.1,4.858,5191.0
243.0,0.0,0.0,0.0,1.1,4.859,5191.0
204.0,0.0,0.0,0.0,1.4,4.963,5228.1
71.0,0.0,0.0,0.0,-0.1,4.12,5195.8
223.0,0.0,0.0,0.0,-2.9,1.266,5076.2
590.0,0.0,0.0,0.0,1.4,4.962,5228.1
821.0,0.0,0.0,0.0,1.4,4.962,5228.1
33.0,0.0,0.0,0.0,-0.1,4.021,5195.8
114.0,0.0,0.0,0.0,-1.8,1.41,5099.1
107.0,0.0,0.0,0.0,1.4,4.968,5228.1
607.0,0.0,0.0,0.0,1.4,4.964,5228.1
119.0,0.0,0.0,0.0,1.1,4.856,5191.0
161.0,0.0,0.0,0.0,1.4,4.962,5228.1
174.0,0.0,0.0,0.0,1.4,4.96,5228.1
667.0,0.0,0.0,0.0,1.1,4.857,5191.0
102.0,0.0,0.0,0.0,1.1,4.857,5191.0
359.0,0.0,0.0,0.0,1.1,4.857,5191.0
358.0,0.0,0.0,0.0,1.1,4.857,5191.0
563.0,0.0,0.0,0.0,1.4,4.864,5228.1
401.0,0.0,0.0,0.0,1.4,4.968,5228.1
149.0,0.0,1.0,1.0,-1.8,1.327,5099.1
177.0,0.0,0.0,0.0,1.4,4.97,5228.1
209.0,0.0,0.0,0.0,1.4,4.964,5228.1
368.0,0.0,0.0,0.0,1.4,4.961,5228.1
34.0,0.0,0.0,0.0,1.4,4.967,5228.1
415.0,13.0,1.0,2.0,-1.7,0.886,4991.6
70.0,0.0,0.0,0.0,1.4,4.957,5228.1
219.0,0.0,0.0,0.0,1.4,4.964,5228.1
193.0,0.0,0.0,0.0,1.4,4.964,5228.1
118.0,0.0,0.0,0.0,1.4,4.961,5228.1
65.0,0.0,0.0,0.0,1.4,4.964,5228.1
135.0,0.0,0.0,0.0,-0.1,4.86,5195.8
114.0,0.0,0.0,0.0,1.1,4.86,5191.0
501.0,0.0,0.0,0.0,1.1,4.857,5191.0
36.0,0.0,0.0,0.0,1.1,4.858,5191.0
66.0,0.0,0.0,0.0,-1.8,1.244,5099.1
155.0,0.0,0.0,0.0,-0.1,4.153,5195.8
133.0,0.0,0.0,0.0,1.1,4.857,5191.0
12.0,0.0,0.0,0.0,1.1,4.858,5191.0
566.0,0.0,0.0,0.0,-1.8,1.266,5099.1
130.0,0.0,0.0,0.0,1.4,4.965,5228.1
125.0,0.0,0.0,0.0,-1.8,1.313,5099.1
99.0,0.0,1.0,1.0,-2.9,0.851,5076.2
10.0,0.0,0.0,0.0,-0.1,4.86,5195.8
21.0,0.0,0.0,0.0,-1.8,1.405,5099.1
762.0,0.0,0.0,0.0,1.4,4.963,5228.1
103.0,0.0,0.0,0.0,-0.1,4.153,5195.8
861.0,0.0,1.0,1.0,-1.8,1.405,5099.1
376.0,0.0,0.0,0.0,-0.1,4.191,5195.8
52.0,0.0,0.0,0.0,1.4,4.966,5228.1
111.0,0.0,0.0,0.0,1.4,4.966,5228.1
9.0,0.0,0.0,0.0,1.4,4.959,5228.1
592.0,0.0,0.0,0.0,1.4,4.957,5228.1
73.0,0.0,0.0,0.0,1.4,4.963,5228.1
97.0,0.0,0.0,0.0,1.4,4.96,5228.1
283.0,0.0,1.0,1.0,-0.1,4.021,5195.8
52.0,0.0,0.0,0.0,1.4,4.958,5228.1
51.0,0.0,0.0,0.0,1.4,4.962,5228.1
715.0,0.0,0.0,0.0,1.4,4.957,5228.1
761.0,0.0,0.0,0.0,1.4,4.963,5228.1
216.0,0.0,0.0,0.0,1.4,4.968,5228.1
206.0,0.0,0.0,0.0,1.4,4.864,5228.1
407.0,3.0,1.0,2.0,-1.7,0.704,4991.6
171.0,0.0,0.0,0.0,1.4,4.865,5228.1
386.0,0.0,0.0,0.0,1.1,4.859,5191.0
27.0,0.0,0.0,0.0,1.1,4.858,5191.0
329.0,0.0,0.0,0.0,1.4,4.957,5228.1
244.0,0.0,0.0,0.0,1.1,4.856,5191.0
157.0,3.0,5.0,2.0,-1.1,0.879,4963.6
811.0,0.0,0.0,0.0,1.1,4.858,5191.0
240.0,0.0,0.0,0.0,1.1,4.858,5191.0
97.0,0.0,0.0,0.0,1.4,4.966,5228.1
129.0,0.0,0.0,0.0,-1.8,1.313,5099.1
139.0,0.0,0.0,0.0,-1.8,1.313,5099.1
304.0,0.0,0.0,0.0,-1.8,1.453,5099.1
64.0,0.0,0.0,0.0,1.1,4.857,5191.0
286.0,0.0,0.0,0.0,1.4,4.963,5228.1
166.0,0.0,0.0,0.0,-1.8,1.244,5099.1
75.0,0.0,0.0,0.0,1.4,4.962,5228.1
143.0,0.0,0.0,0.0,-1.8,1.264,5099.1
44.0,0.0,0.0,0.0,1.4,4.967,5228.1
542.0,0.0,0.0,0.0,1.4,4.963,5228.1
798.0,0.0,0.0,0.0,1.4,4.962,5228.1
239.0,0.0,0.0,0.0,1.4,4.957,5228.1
136.0,0.0,1.0,1.0,-1.8,1.266,5099.1
174.0,0.0,0.0,0.0,1.1,4.856,5191.0
148.0,0.0,0.0,0.0,1.4,4.963,5228.1
290.0,0.0,1.0,1.0,-3.4,0.74,5017.5
581.0,0.0,0.0,0.0,-0.1,4.12,5195.8
101.0,0.0,0.0,0.0,1.1,4.857,5191.0
608.0,0.0,0.0,0.0,1.4,4.968,5228.1
43.0,0.0,0.0,0.0,-1.8,1.405,5099.1
108.0,0.0,0.0,0.0,1.4,4.962,5228.1
174.0,0.0,0.0,0.0,-1.8,1.281,5099.1
265.0,1.0,2.0,2.0,-1.1,0.886,4963.6
102.0,0.0,0.0,0.0,1.4,4.962,5228.1
554.0,0.0,0.0,0.0,-1.8,1.334,5099.1
1205.0,0.0,0.0,0.0,1.1,4.857,5191.0
62.0,0.0,0.0,0.0,-0.1,4.153,5195.8
59.0,0.0,0.0,0.0,1.4,4.968,5228.1
115.0,0.0,0.0,0.0,1.1,4.856,5191.0
463.0,0.0,0.0,0.0,-1.1,0.879,4963.6
152.0,0.0,0.0,0.0,1.4,4.959,5228.1
239.0,0.0,1.0,1.0,-1.8,1.405,5099.1
1044.0,0.0,0.0,0.0,1.1,4.859,5191.0
277.0,0.0,0.0,0.0,1.1,4.858,5191.0
109.0,1.0,1.0,2.0,-1.8,0.645,5008.7
203.0,0.0,0.0,0.0,1.4,4.963,5228.1
293.0,0.0,0.0,0.0,-1.8,1.327,5099.1
74.0,0.0,0.0,0.0,-1.8,1.483,5099.1
507.0,0.0,0.0,0.0,1.4,4.966,5228.1
1662.0,0.0,0.0,0.0,-0.1,4.12,5195.8
101.0,15.0,1.0,2.0,-1.8,0.635,5008.7
40.0,0.0,0.0,0.0,1.1,4.857,5191.0
246.0,13.0,1.0,2.0,-1.8,1.281,5099.1
662.0,0.0,0.0,0.0,1.4,4.962,5228.1
304.0,0.0,0.0,0.0,1.4,4.962,5228.1
22.0,0.0,1.0,1.0,-1.8,1.281,5099.1
66.0,0.0,1.0,1.0,-1.8,1.281,5099.1
115.0,0.0,0.0,0.0,1.4,4.962,5228.1
373.0,0.0,0.0,0.0,-1.8,1.327,5099.1
65.0,0.0,0.0,0.0,1.1,4.857,5191.0
99.0,0.0,0.0,0.0,1.4,4.864,5228.1
102.0,0.0,0.0,0.0,1.4,4.866,5228.1
96.0,0.0,0.0,0.0,-1.8,1.41,5099.1
24.0,0.0,0.0,0.0,1.1,4.857,5191.0
123.0,0.0,0.0,0.0,1.4,4.963,5228.1
399.0,0.0,0.0,0.0,1.1,4.857,5191.0
402.0,0.0,2.0,1.0,-1.8,1.313,5099.1
80.0,0.0,0.0,0.0,1.4,4.968,5228.1
338.0,0.0,0.0,0.0,-1.8,1.266,5099.1
217.0,0.0,1.0,1.0,-1.8,1.264,5099.1
153.0,0.0,0.0,0.0,-2.9,1.029,5076.2
302.0,0.0,0.0,0.0,1.4,4.957,5228.1
158.0,0.0,1.0,1.0,-1.8,1.327,5099.1
169.0,0.0,0.0,0.0,1.4,4.965,5228.1
8.0,0.0,1.0,1.0,-1.8,1.405,5099.1
14.0,0.0,0.0,0.0,-1.8,1.405,5099.1
745.0,0.0,0.0,0.0,1.1,4.864,5191.0
73.0,0.0,0.0,0.0,1.4,4.963,5228.1
144.0,0.0,0.0,0.0,-2.9,1.262,5076.2
395.0,0.0,0.0,0.0,-1.8,1.291,5099.1
248.0,0.0,0.0,0.0,-1.8,1.266,5099.1
699.0,0.0,0.0,0.0,-1.8,1.281,5099.1
200.0,0.0,0.0,0.0,-1.8,1.365,5099.1
245.0,0.0,0.0,0.0,1.4,4.963,5228.1
173.0,0.0,0.0,0.0,1.4,4.96,5228.1
347.0,0.0,0.0,0.0,1.4,4.961,5228.1
1623.0,0.0,0.0,0.0,1.1,4.857,5191.0
21.0,0.0,0.0,0.0,-0.1,4.021,5195.8
253.0,0.0,0.0,0.0,1.4,4.968,5228.1
139.0,5.0,1.0,2.0,-1.8,1.266,5099.1
447.0,0.0,0.0,0.0,1.4,4.96,5228.1
166.0,0.0,0.0,0.0,-3.4,0.742,5017.5
99.0,0.0,0.0,0.0,1.1,4.86,5191.0
484.0,0.0,0.0,0.0,-0.1,4.021,5195.8
124.0,0.0,0.0,0.0,1.4,4.958,5228.1
284.0,0.0,1.0,1.0,-1.1,0.879,4963.6
136.0,10.0,1.0,2.0,-1.8,0.637,5008.7
233.0,0.0,0.0,0.0,1.1,4.857,5191.0
337.0,0.0,0.0,0.0,-1.8,1.281,5099.1
230.0,0.0,0.0,0.0,1.1,4.858,5191.0
67.0,0.0,0.0,0.0,-1.8,1.365,5099.1
326.0,0.0,0.0,0.0,-0.1,4.021,5195.8
99.0,0.0,0.0,0.0,-1.8,1.27,5099.1
299.0,0.0,0.0,0.0,-2.9,0.884,5076.2
392.0,0.0,0.0,0.0,-1.8,1.629,5099.1
185.0,0.0,0.0,0.0,1.4,4.961,5228.1
128.0,0.0,0.0,0.0,-0.1,4.12,5195.8
81.0,0.0,0.0,0.0,1.4,4.962,5228.1
172.0,0.0,0.0,0.0,1.4,4.964,5228.1
58.0,0.0,0.0,0.0,1.4,4.962,5228.1
609.0,0.0,0.0,0.0,1.4,4.968,5228.1
36.0,0.0,0.0,0.0,1.4,4.963,5228.1
352.0,0.0,0.0,0.0,1.1,4.855,5191.0
89.0,0.0,0.0,0.0,1.4,4.962,5228.1
416.0,0.0,0.0,0.0,-1.8,1.25,5099.1
1036.0,0.0,0.0,0.0,1.1,4.86,5191.0
76.0,0.0,0.0,0.0,1.4,4.963,5228.1
151.0,0.0,0.0,0.0,1.1,4.857,5191.0
97.0,0.0,0.0,0.0,1.4,4.962,5228.1
132.0,0.0,0.0,0.0,1.4,4.962,5228.1
329.0,0.0,0.0,0.0,1.4,4.864,5228.1
348.0,0.0,0.0,0.0,1.4,4.968,5228.1
229.0,0.0,0.0,0.0,-2.9,1.252,5076.2
199.0,0.0,0.0,0.0,1.4,4.962,5228.1
172.0,0.0,0.0,0.0,1.4,4.963,5228.1
316.0,1.0,2.0,2.0,-1.7,0.861,4991.6
187.0,0.0,1.0,1.0,-1.8,1.313,5099.1
251.0,0.0,0.0,0.0,1.1,4.857,5191.0
173.0,0.0,0.0,0.0,1.1,4.857,5191.0
66.0,0.0,0.0,0.0,1.4,4.962,5228.1
127.0,0.0,0.0,0.0,1.4,4.964,5228.1
250.0,0.0,0.0,0.0,1.4,4.962,5228.1
160.0,0.0,0.0,0.0,1.4,4.965,5228.1
84.0,0.0,0.0,0.0,1.4,4.962,5228.1
423.0,0.0,0.0,0.0,-1.8,1.365,5099.1
83.0,0.0,0.0,0.0,1.4,4.965,5228.1
78.0,0.0,0.0,0.0,-0.1,4.021,5195.8
549.0,0.0,0.0,0.0,-0.1,4.021,5195.8
203.0,0.0,0.0,0.0,1.4,4.959,5228.1
119.0,0.0,0.0,0.0,1.1,4.857,5191.0
234.0,0.0,1.0,1.0,-1.8,1.291,5099.1
