age,job,marital,education,default,housing,loan,month,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
30,3,0,0,1,1,0,0,176,4,0,0,0,1.1,93.994,-36.4,4.864,5191.0
56,6,0,6,0,0,0,1,403,5,0,0,0,1.4,94.465,-41.8,4.958,5228.1
36,2,0,1,0,0,0,0,669,3,0,0,0,1.1,93.994,-36.4,4.857,5191.0
52,2,0,6,1,1,0,5,131,1,0,0,0,-0.1,93.2,-42.0,4.021,5195.8
52,3,0,1,1,0,0,1,777,4,0,0,0,1.4,94.465,-41.8,4.865,5228.1
36,1,0,6,0,1,0,0,97,2,0,1,1,-1.8,92.893,-46.2,1.299,5099.1
36,1,0,3,0,0,1,0,36,2,0,0,0,-1.8,92.893,-46.2,1.281,5099.1
49,6,0,1,0,0,0,2,258,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1
41,6,0,1,0,0,0,0,236,2,0,0,0,-1.8,92.893,-46.2,1.244,5099.1
35,4,0,4,0,2,2,2,12,12,0,0,0,1.4,93.918,-42.7,4.968,5228.1
35,4,0,4,0,1,0,2,401,4,0,0,0,1.4,93.918,-42.7,4.961,5228.1
34,4,0,6,0,1,0,8,193,2,9,1,2,-1.8,93.075,-47.1,1.365,5099.1
43,6,0,6,0,1,1,1,435,3,0,0,0,1.4,94.465,-41.8,4.864,5228.1
50,2,2,3,0,1,0,0,179,1,0,0,0,1.1,93.994,-36.4,4.859,5191.0
33,2,2,1,0,1,0,0,290,1,0,0,0,1.1,93.994,-36.4,4.859,5191.0
56,0,0,6,0,1,0,8,148,1,0,0,0,-1.8,93.075,-47.1,1.405,5099.1
44,7,0,4,0,0,0,1,392,3,0,0,0,1.4,94.465,-41.8,4.865,5228.1
36,3,1,1,0,1,0,0,212,1,0,0,0,1.1,93.994,-36.4,4.857,5191.0
31,3,1,1,0,1,0,7,272,1,0,0,0,-1.8,92.843,-50.0,1.687,5099.1
53,2,0,6,0,0,0,3,384,5,0,0,0,1.4,93.444,-36.1,4.967,5228.1
35,6,0,6,0,0,0,3,186,1,0,0,0,1.4,93.444,-36.1,4.966,5228.1
51,4,0,6,1,0,0,3,82,1,0,0,0,1.4,93.444,-36.1,4.966,5228.1
25,4,0,6,0,0,0,0,158,1,0,0,0,-1.8,92.893,-46.2,1.291,5099.1
38,0,0,1,1,0,0,0,384,4,0,0,0,1.1,93.994,-36.4,4.86,5191.0
27,2,1,3,0,1,1,0,264,1,0,0,0,1.1,93.994,-36.4,4.858,5191.0
33,2,1,6,0,0,0,3,162,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1
31,4,1,1,0,1,1,3,559,2,0,0,0,1.4,93.444,-36.1,4.966,5228.1
30,4,1,6,0,1,1,3,433,2,0,0,0,1.4,93.444,-36.1,4.966,5228.1
59,10,0,3,0,1,1,0,429,10,0,0,0,1.1,93.994,-36.4,4.857,5191.0
53,5,0,1,0,0,0,5,268,3,0,0,0,-0.1,93.2,-42.0,4.021,5195.8
53,3,0,2,0,1,0,1,328,2,3,1,2,-2.9,92.963,-40.8,1.26,5076.2
31,2,0,6,0,1,0,0,1078,1,0,0,0,-1.8,92.893,-46.2,1.266,5099.1
47,3,0,5,0,1,0,0,100,1,0,0,0,-1.8,92.893,-46.2,1.299,5099.1
58,7,0,4,1,1,0,3,147,3,0,0,0,1.4,93.444,-36.1,4.968,5228.1
40,1,0,1,0,0,0,0,70,2,0,0,0,1.1,93.994,-36.4,4.856,5191.0
24,2,1,1,1,2,2,2,84,1,0,0,0,1.4,93.918,-42.7,4.958,5228.1
40,2,2,6,0,1,0,8,84,1,0,0,0,-1.8,93.075,-47.1,1.445,5099.1
44,3,1,0,0,0,0,0,381,1,0,0,0,1.1,93.994,-36.4,4.859,5191.0
49,3,0,0,1,0,0,1,174,2,0,0,0,1.4,94.465,-41.8,4.865,5228.1
54,3,0,3,1,1,0,0,303,1,0,0,0,-1.8,92.893,-46.2,1.334,5099.1
27,2,0,6,0,0,0,3,97,4,0,0,0,1.4,93.444,-36.1,4.963,5228.1
35,3,0,2,1,1,0,0,214,1,6,1,2,-1.8,92.893,-46.2,1.344,5099.1
28,2,1,6,0,1,0,7,370,1,10,1,2,-1.8,93.369,-34.8,0.643,5008.7
43,3,0,0,0,1,0,1,363,1,0,0,0,1.4,94.465,-41.8,4.959,5228.1
29,3,1,3,0,1,0,0,528,1,0,1,1,-1.8,92.893,-46.2,1.281,5099.1
30,1,0,6,1,0,1,1,87,2,0,0,0,1.4,94.465,-41.8,4.961,5228.1
30,3,0,3,0,1,0,2,149,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1
45,6,0,3,0,1,1,0,346,4,0,0,0,1.1,93.994,-36.4,4.857,5191.0
34,3,0,2,0,1,0,0,716,1,0,0,0,-1.8,92.893,-46.2,1.281,5099.1
55,5,0,0,0,1,0,2,498,1,0,0,0,1.4,93.918,-42.7,4.963,5228.1
51,3,0,1,0,0,0,0,147,1,0,0,0,1.1,93.994,-36.4,4.855,5191.0
48,4,0,2,0,0,0,2,171,5,0,0,0,1.4,93.918,-42.7,4.963,5228.1
40,1,0,1,0,0,0,0,307,1,0,0,0,1.1,93.994,-36.4,4.855,5191.0
34,3,0,3,1,0,0,0,728,2,0,0,0,-1.8,92.893,-46.2,1.327,5099.1
29,1,1,1,0,1,0,0,332,2,0,1,1,-1.8,92.893,-46.2,1.266,5099.1
34,2,0,4,0,1,1,0,326,1,0,0,0,-1.8,92.893,-46.2,1.244,5099.1
33,10,0,2,0,0,0,5,90,2,0,1,1,-0.1,93.2,-42.0,4.12,5195.8
55,4,0,4,1,0,0,1,166,1,0,0,0,1.4,94.465,-41.8,4.961,5228.1
43,4,2,1,0,1,1,2,200,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1
35,4,1,4,0,1,0,0,170,2,0,0,0,1.1,93.994,-36.4,4.855,5191.0
44,2,0,6,0,0,0,5,77,5,0,0,0,-0.1,93.2,-42.0,4.021,5195.8
44,3,0,3,1,1,0,2,139,2,0,0,0,1.4,93.918,-42.7,4.96,5228.1
53,3,0,3,0,1,0,3,58,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1
39,3,0,3,1,0,0,2,181,1,0,0,0,1.4,93.918,-42.7,4.961,5228.1
38,1,0,1,0,0,1,0,268,1,0,0,0,1.1,93.994,-36.4,4.857,5191.0
26,11,1,6,1,1,0,1,247,2,0,0,0,-2.9,92.963,-40.8,1.26,5076.2
21,8,1,6,0,1,1,8,169,1,0,0,0,-1.8,93.075,-47.1,1.405,5099.1
30,4,1,4,0,1,1,3,22,13,0,0,0,1.4,93.444,-36.1,4.964,5228.1
35,3,0,4,0,0,0,0,341,12,0,0,0,1.1,93.994,-36.4,4.857,5191.0
25,3,1,3,0,2,2,0,10,2,0,0,0,-1.8,92.893,-46.2,1.244,5099.1
36,2,1,2,0,1,0,0,125,2,0,1,1,-1.8,92.893,-46.2,1.334,5099.1
52,6,0,6,0,1,0,5,783,3,0,0,0,-0.1,93.2,-42.0,4.12,5195.8
43,3,0,0,0,1,0,0,221,2,0,0,0,-1.8,92.893,-46.2,1.244,5099.1
28,3,0,3,1,1,0,0,444,2,0,1,1,-1.8,92.893,-46.2,1.266,5099.1
34,4,0,6,0,1,0,3,99,4,0,0,0,1.4,93.444,-36.1,4.962,5228.1
44,4,1,4,0,1,0,0,300,4,0,0,0,1.1,93.994,-36.4,4.857,5191.0
31,3,1,3,1,1,0,1,409,1,0,0,0,1.4,94.465,-41.8,4.864,5228.1
42,2,0,5,0,0,0,8,952,1,0,1,1,-1.8,93.075,-47.1,1.405,5099.1
31,3,0,0,1,1,0,2,145,1,0,0,0,1.4,93.918,-42.7,4.963,5228.1
40,1,0,3,0,0,0,5,76,6,0,0,0,-0.1,93.2,-42.0,4.12,5195.8
28,3,0,3,0,0,0,2,245,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1
49,3,0,3,1,0,1,1,64,1,0,0,0,1.4,94.465,-41.8,4.961,5228.1
45,7,0,3,0,1,0,1,129,1,0,1,1,-2.9,92.963,-40.8,1.266,5076.2
39,10,1,2,0,0,0,1,1053,2,0,0,0,1.4,94.465,-41.8,4.866,5228.1
24,2,0,1,0,1,0,0,118,4,0,1,1,-1.8,92.893,-46.2,1.266,5099.1
32,2,0,6,0,1,1,0,338,2,0,0,0,1.1,93.994,-36.4,4.857,5191.0
38,4,0,6,0,1,0,1,273,1,0,0,0,-2.9,92.963,-40.8,1.26,5076.2
37,2,1,6,0,1,0,1,93,8,0,0,0,1.4,94.465,-41.8,4.958,5228.1
57,6,0,6,0,0,0,2,443,2,0,0,0,1.4,93.918,-42.7,4.961,5228.1
60,5,0,0,1,1,1,3,115,3,0,0,0,1.4,93.444,-36.1,4.965,5228.1
49,2,0,1,1,1,0,2,71,1,0,0,0,1.4,93.918,-42.7,4.958,5228.1
27,2,0,6,0,1,0,2,494,1,0,0,0,1.4,93.918,-42.7,4.957,5228.1
48,3,0,0,1,1,0,0,190,1,0,0,0,1.1,93.994,-36.4,4.856,5191.0
44,6,0,6,0,1,0,0,217,1,0,1,1,-1.8,92.893,-46.2,1.25,5099.1
32,2,1,1,1,0,1,2,169,4,0,0,0,1.4,93.918,-42.7,4.96,5228.1
26,4,0,4,0,0,0,2,192,1,0,0,0,1.4,93.918,-42.7,4.96,5228.1
32,3,0,2,0,0,0,1,147,2,0,0,0,1.4,94.465,-41.8,4.96,5228.1
47,10,2,1,0,0,0,8,71,5,0,0,0,-1.8,93.075,-47.1,1.41,5099.1
34,0,2,2,0,0,0,0,243,3,0,0,0,1.1,93.994,-36.4,4.864,5191.0
47,2,0,6,0,1,0,0,138,6,0,0,0,1.1,93.994,-36.4,4.857,5191.0
45,1,0,1,1,0,0,5,75,5,0,0,0,-0.1,93.2,-42.0,4.153,5195.8
35,4,1,6,1,1,1,8,378,1,0,0,0,-1.8,93.075,-47.1,1.405,5099.1
29,2,1,6,0,1,0,3,160,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1
50,4,0,4,0,1,0,3,1144,3,0,0,0,1.4,93.444,-36.1,4.965,5228.1
37,7,0,4,1,1,0,2,59,1,0,0,0,1.4,93.918,-42.7,4.963,5228.1
40,2,0,6,0,1,0,0,174,2,0,0,0,-1.8,92.893,-46.2,1.299,5099.1
51,2,0,1,0,1,0,2,69,3,0,0,0,1.4,93.918,-42.7,4.957,5228.1
29,2,1,6,0,1,0,2,310,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1
30,8,0,4,0,1,0,1,123,4,0,0,0,1.4,94.465,-41.8,4.864,5228.1
55,1,2,4,0,0,0,8,88,1,0,1,1,-1.8,93.075,-47.1,1.392,5099.1
53,2,2,6,0,1,0,1,112,1,0,0,0,1.4,94.465,-41.8,4.864,5228.1
33,1,0,1,1,1,0,1,1345,3,0,0,0,1.4,94.465,-41.8,4.961,5228.1
40,10,0,3,0,1,0,1,561,3,0,0,0,1.4,94.465,-41.8,4.866,5228.1
40,4,0,4,0,1,0,3,100,2,0,0,0,1.4,93.444,-36.1,4.963,5228.1
38,2,2,3,0,1,0,8,39,4,0,0,0,-1.8,93.075,-47.1,1.405,5099.1
53,3,0,0,0,1,0,1,453,1,0,0,0,1.4,94.465,-41.8,4.959,5228.1
27,1,1,1,0,1,0,1,179,1,0,0,0,1.4,94.465,-41.8,4.864,5228.1
34,4,1,4,0,0,1,2,955,5,0,0,0,1.4,93.918,-42.7,4.961,5228.1
38,3,2,1,0,0,0,0,282,1,0,0,0,-1.8,92.893,-46.2,1.327,5099.1
57,4,0,4,0,1,0,8,232,1,0,0,0,-1.8,93.075,-47.1,1.423,5099.1
41,3,2,0,0,1,0,8,256,3,0,1,1,-1.8,93.075,-47.1,1.41,5099.1
52,8,0,6,0,1,0,3,295,1,0,0,0,1.4,93.444,-36.1,4.963,5228.1
31,1,0,3,0,1,0,1,326,1,0,0,0,-2.9,92.963,-40.8,1.266,5076.2
36,2,0,6,0,0,1,0,267,3,0,0,0,-1.8,92.893,-46.2,1.313,5099.1
42,4,0,4,1,0,0,1,119,9,0,0,0,1.4,94.465,-41.8,4.865,5228.1
37,10,0,6,0,0,0,5,202,2,0,1,1,-0.1,93.2,-42.0,4.12,5195.8
44,3,0,0,0,1,0,1,113,1,0,0,0,1.4,94.465,-41.8,4.967,5228.1
35,3,1,1,0,0,0,4,622,1,1,1,2,-3.4,92.431,-26.9,0.73,5017.5
35,3,0,3,0,1,0,1,373,2,0,0,0,1.4,94.465,-41.8,4.865,5228.1
38,4,0,4,0,2,2,3,473,2,10,1,2,-2.9,92.201,-31.4,0.821,5076.2
35,2,1,1,0,1,0,2,147,2,15,2,1,-2.9,92.469,-33.6,1.059,5076.2
62,5,0,6,0,1,0,5,208,1,5,6,2,-1.1,94.767,-50.8,1.031,4963.6
35,8,2,3,0,0,1,0,55,3,0,0,0,1.1,93.994,-36.4,4.858,5191.0
34,3,0,2,0,1,1,0,143,2,0,0,0,-1.8,92.893,-46.2,1.281,5099.1
32,4,0,5,0,1,0,2,193,2,0,0,0,1.4,93.918,-42.7,4.963,5228.1
70,2,2,6,0,0,0,7,83,4,0,0,0,-1.8,92.843,-50.0,1.56,5099.1
29,2,1,1,0,1,1,3,150,1,0,0,0,1.4,93.444,-36.1,4.968,5228.1
51,3,0,0,1,1,0,2,139,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1
35,1,1,3,0,1,0,2,123,5,0,0,0,1.4,93.918,-42.7,4.962,5228.1
45,6,0,6,0,1,0,5,349,1,0,0,0,-0.1,93.2,-42.0,4.191,5195.8
28,1,1,1,0,1,0,2,85,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1
30,1,1,1,1,0,0,0,87,2,0,0,0,-1.8,92.893,-46.2,1.313,5099.1
30,7,1,4,0,0,0,5,206,3,0,0,0,-0.1,93.2,-42.0,4.12,5195.8
56,5,2,1,0,1,0,2,9,1,0,0,0,-1.7,94.215,-40.3,0.896,4991.6
56,1,2,1,1,1,0,2,761,8,0,0,0,1.4,93.918,-42.7,4.962,5228.1
32,8,1,6,0,1,0,6,205,4,0,1,1,-3.0,92.713,-33.0,0.706,5023.5
29,3,1,1,0,1,1,0,146,1,0,0,0,-1.8,92.893,-46.2,1.281,5099.1
35,2,0,6,0,1,0,5,333,2,3,1,2,-0.1,93.2,-42.0,4.076,5195.8
24,4,1,4,0,1,0,1,211,1,0,0,0,-2.9,92.963,-40.8,1.262,5076.2
31,4,1,6,0,1,1,0,69,1,3,1,2,-1.8,92.893,-46.2,1.266,5099.1
42,10,0,6,1,0,0,8,46,4,0,0,0,-1.8,93.075,-47.1,1.405,5099.1
41,4,0,4,0,1,0,3,112,8,0,0,0,1.4,93.444,-36.1,4.964,5228.1
39,2,0,6,0,0,0,5,123,2,0,0,0,-0.1,93.2,-42.0,4.153,5195.8
37,2,0,6,0,0,1,3,170,3,0,0,0,1.4,93.444,-36.1,4.965,5228.1
34,2,0,1,0,0,1,2,432,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1
39,3,0,6,0,0,0,2,188,1,0,0,0,1.4,93.918,-42.7,4.963,5228.1
57,5,1,5,1,1,0,2,189,19,0,0,0,1.4,93.918,-42.7,4.961,5228.1
50,10,0,6,0,0,0,2,289,1,0,0,0,1.4,93.918,-42.7,4.961,5228.1
36,7,1,6,0,0,0,3,260,1,0,0,0,-2.9,92.201,-31.4,0.869,5076.2
32,2,0,6,1,0,0,0,361,2,0,0,0,1.1,93.994,-36.4,4.856,5191.0
34,10,0,4,0,1,0,2,94,2,0,0,0,1.4,93.918,-42.7,4.958,5228.1
41,4,0,1,0,0,0,1,8,12,0,0,0,1.4,94.465,-41.8,4.959,5228.1
44,2,0,4,0,0,0,5,200,1,0,1,1,-0.1,93.2,-42.0,4.191,5195.8
43,10,0,0,0,1,0,5,727,4,0,0,0,-0.1,93.2,-42.0,4.153,5195.8
46,4,0,6,0,0,0,2,124,3,0,0,0,1.4,93.918,-42.7,4.968,5228.1
44,6,0,6,0,1,0,5,130,1,0,1,1,-0.1,93.2,-42.0,4.191,5195.8
30,1,1,1,0,1,0,2,70,6,0,0,0,1.4,93.918,-42.7,4.968,5228.1
48,4,0,1,0,0,0,0,601,1,0,0,0,1.1,93.994,-36.4,4.857,5191.0
36,3,0,5,0,1,0,0,86,2,0,0,0,-1.8,92.893,-46.2,1.291,5099.1
35,1,2,1,0,0,0,5,410,1,0,0,0,-0.1,93.2,-42.0,4.076,5195.8
45,2,0,6,0,1,0,9,64,1,0,2,1,-3.4,92.379,-29.8,0.741,5017.5
44,2,0,1,0,0,0,3,283,1,0,0,0,-2.9,92.201,-31.4,0.825,5076.2
39,0,0,0,0,1,1,3,123,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1
49,3,0,3,1,0,0,0,27,1,0,0,0,1.1,93.994,-36.4,4.857,5191.0
40,3,0,0,0,1,0,0,681,6,0,0,0,-1.8,92.893,-46.2,1.27,5099.1
40,3,0,3,1,0,0,2,163,4,0,0,0,1.4,93.918,-42.7,4.96,5228.1
43,4,1,4,0,0,0,1,315,2,0,0,0,1.4,94.465,-41.8,4.961,5228.1
40,4,2,6,0,0,0,3,207,3,0,0,0,1.4,93.444,-36.1,4.963,5228.1
46,2,0,6,0,1,0,3,164,1,0,0,0,-2.9,92.201,-31.4,0.873,5076.2
54,2,0,5,0,1,0,9,82,1,0,0,0,-3.4,92.379,-29.8,0.819,5017.5
44,4,0,1,0,1,1,4,310,1,0,1,1,-1.1,94.601,-49.5,1.0,4963.6
45,3,0,4,0,1,0,0,157,3,0,0,0,-1.8,92.893,-46.2,1.259,5099.1
54,10,0,3,0,1,1,8,52,1,0,0,0,-1.8,93.075,-47.1,1.405,5099.1
41,3,0,5,0,1,0,2,158,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1
28,4,2,4,0,0,0,0,71,1,0,0,0,1.1,93.994,-36.4,4.858,5191.0
41,7,0,3,1,1,1,0,895,4,0,0,0,1.1,93.994,-36.4,4.857,5191.0
49,2,2,6,0,0,0,2,105,1,0,0,0,1.4,93.918,-42.7,4.963,5228.1
51,2,2,6,0,0,0,2,470,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1
48,2,0,1,1,0,0,0,314,3,0,0,0,1.1,93.994,-36.4,4.855,5191.0
51,3,0,3,1,0,0,1,324,1,0,0,0,1.4,94.465,-41.8,4.961,5228.1
40,11,1,1,0,0,0,5,328,6,0,0,0,-0.1,93.2,-42.0,4.021,5195.8
27,3,1,0,1,0,1,0,179,2,0,0,0,1.1,93.994,-36.4,4.857,5191.0
48,1,1,1,1,1,1,0,127,2,0,0,0,1.1,93.994,-36.4,4.857,5191.0
30,9,0,6,0,1,0,3,183,2,0,0,0,1.4,93.444,-36.1,4.97,5228.1
45,3,0,3,0,1,0,0,358,10,0,0,0,1.1,93.994,-36.4,4.86,5191.0
38,6,0,1,0,1,0,2,54,8,0,0,0,1.4,93.918,-42.7,4.96,5228.1
55,10,2,6,1,0,0,0,56,1,0,1,1,-1.8,92.893,-46.2,1.313,5099.1
60,6,0,6,0,1,0,3,527,4,0,0,0,1.4,93.444,-36.1,4.964,5228.1
52,1,0,1,1,1,0,3,99,1,0,0,0,1.4,93.444,-36.1,4.965,5228.1
57,4,0,4,0,1,0,5,294,2,0,0,0,-0.1,93.2,-42.0,4.021,5195.8
30,3,0,5,0,0,0,0,85,2,0,0,0,1.1,93.994,-36.4,4.864,5191.0
47,3,0,3,0,1,0,3,384,1,0,0,0,1.4,93.444,-36.1,4.967,5228.1
55,2,0,1,0,1,0,8,140,3,0,1,1,-1.8,93.075,-47.1,1.415,5099.1
56,6,0,6,0,2,2,5,289,1,0,0,0,-3.4,92.649,-30.1,0.72,5017.5
46,3,0,0,1,1,0,0,101,4,0,0,0,1.1,93.994,-36.4,4.86,5191.0
33,4,0,1,0,1,0,0,90,5,0,0,0,-1.8,92.893,-46.2,1.266,5099.1
53,3,0,3,1,0,0,0,181,5,0,0,0,1.1,93.994,-36.4,4.856,5191.0
35,4,0,4,0,1,0,3,333,2,0,0,0,1.4,93.444,-36.1,4.965,5228.1
32,1,0,1,1,0,0,0,642,3,7,1,2,-1.8,92.893,-46.2,1.244,5099.1
27,3,1,3,1,1,0,0,110,1,0,0,0,-1.8,92.893,-46.2,1.327,5099.1
24,1,1,1,0,0,0,2,1150,3,0,0,0,1.4,93.918,-42.7,4.958,5228.1
22,2,0,1,0,0,0,0,240,2,0,0,0,1.1,93.994,-36.4,4.857,5191.0
45,3,0,3,0,0,0,5,73,1,0,0,0,-0.1,93.2,-42.0,4.076,5195.8
35,4,0,4,0,0,0,3,91,2,0,0,0,1.4,93.444,-36.1,4.965,5228.1
36,4,0,3,0,1,0,0,297,2,0,1,1,-1.8,92.893,-46.2,1.344,5099.1
33,4,1,6,0,0,0,8,657,1,0,0,0,-1.8,93.075,-47.1,1.435,5099.1
55,3,0,3,0,1,1,3,142,3,0,0,0,1.4,93.444,-36.1,4.963,5228.1
54,5,2,0,0,1,0,0,584,2,0,0,0,1.1,93.994,-36.4,4.856,5191.0
34,4,2,3,0,1,0,8,76,1,0,0,0,-1.8,93.075,-47.1,1.405,5099.1
36,2,0,6,0,1,1,1,172,2,0,0,0,1.4,94.465,-41.8,4.959,5228.1
31,2,1,6,0,1,1,2,120,3,0,0,0,1.4,93.918,-42.7,4.958,5228.1
34,4,1,4,0,1,0,3,72,1,0,0,0,1.4,93.444,-36.1,4.965,5228.1
46,6,0,6,0,1,1,5,884,2,0,0,0,-0.1,93.2,-42.0,4.076,5195.8
31,2,1,6,0,0,0,5,101,1,0,0,0,-0.1,93.2,-42.0,4.076,5195.8
51,3,0,0,0,1,0,0,601,3,0,0,0,-1.8,92.893,-46.2,1.354,5099.1
36,3,0,2,1,0,0,5,83,1,0,1,1,-0.1,93.2,-42.0,4.12,5195.8
43,1,1,1,0,0,0,2,1317,4,0,0,0,1.4,93.918,-42.7,4.961,5228.1
56,4,0,0,1,0,0,1,458,1,0,0,0,1.4,94.465,-41.8,4.959,5228.1
55,6,2,2,1,0,0,2,297,5,0,0,0,1.4,93.918,-42.7,4.962,5228.1
39,3,0,2,1,0,1,2,122,1,0,0,0,1.4,93.918,-42.7,4.963,5228.1
51,2,2,1,0,0,0,3,83,1,1,2,1,-2.9,92.201,-31.4,0.838,5076.2
40,2,0,6,1,1,0,0,163,1,0,0,0,1.1,93.994,-36.4,4.857,5191.0
39,0,0,0,0,0,0,3,155,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1
33,2,0,6,1,1,0,3,59,1,0,0,0,1.4,93.444,-36.1,4.968,5228.1
58,0,0,3,0,0,0,3,88,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1
58,5,2,1,0,1,0,1,663,1,0,0,0,-2.9,92.963,-40.8,1.262,5076.2
42,6,0,5,1,0,0,0,456,2,0,0,0,1.1,93.994,-36.4,4.857,5191.0
49,9,0,5,1,1,0,1,498,1,0,0,0,1.4,94.465,-41.8,4.865,5228.1
28,3,1,3,0,1,1,0,637,3,0,0,0,-1.8,92.893,-46.2,1.291,5099.1
33,2,1,1,0,1,0,3,1088,3,0,0,0,-2.9,92.201,-31.4,0.881,5076.2
33,3,2,3,1,0,0,8,129,1,0,0,0,-1.8,93.075,-47.1,1.41,5099.1
38,4,0,6,1,0,0,1,36,4,0,0,0,1.4,94.465,-41.8,4.864,5228.1
33,7,0,6,0,1,0,3,54,8,0,0,0,1.4,93.444,-36.1,4.963,5228.1
48,1,0,1,0,1,1,3,273,3,0,0,0,1.4,93.444,-36.1,4.963,5228.1
37,2,0,1,0,0,0,1,155,3,0,0,0,1.4,94.465,-41.8,4.961,5228.1
53,10,0,6,0,1,0,2,302,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1
56,3,0,3,1,0,0,0,438,5,0,0,0,1.1,93.994,-36.4,4.86,5191.0
48,2,2,1,0,0,0,5,208,1,0,0,0,-0.1,93.2,-42.0,4.021,5195.8
53,4,2,5,0,1,0,0,35,6,0,0,0,-1.8,92.893,-46.2,1.244,5099.1
30,0,0,6,0,1,0,3,83,4,0,0,0,1.4,93.444,-36.1,4.964,5228.1
30,2,0,6,0,0,1,0,85,2,10,2,2,-1.8,93.876,-40.0,0.701,5008.7
33,4,0,4,0,1,0,3,64,1,0,0,0,1.4,93.444,-36.1,4.966,5228.1
48,0,2,0,1,0,1,0,209,3,0,0,0,1.1,93.994,-36.4,4.857,5191.0
52,4,0,3,0,1,0,0,208,2,0,0,0,1.1,93.994,-36.4,4.86,5191.0
40,2,1,1,1,0,1,5,14,1,0,0,0,-0.1,93.2,-42.0,4.191,5195.8
29,3,0,2,0,0,0,0,481,2,0,0,0,-1.8,92.893,-46.2,1.327,5099.1
53,7,0,0,1,0,0,0,141,1,0,0,0,1.1,93.994,-36.4,4.859,5191.0
32,2,1,6,1,0,0,0,215,1,0,0,0,1.1,93.994,-36.4,4.857,5191.0
38,10,0,4,0,1,0,5,519,2,0,0,0,-0.1,93.2,-42.0,4.12,5195.8
45,6,0,6,0,1,0,3,1735,4,0,0,0,1.4,93.444,-36.1,4.966,5228.1
25,2,1,6,0,0,0,8,247,1,0,0,0,-1.8,93.075,-47.1,1.423,5099.1
41,2,0,6,0,1,0,3,345,1,10,3,1,-1.7,94.027,-38.3,0.899,4991.6
23,4,1,6,0,1,1,2,603,11,0,0,0,1.4,93.918,-42.7,4.961,5228.1
78,5,0,5,0,0,0,7,272,1,1,2,2,-1.8,93.369,-34.8,0.635,5008.7
39,2,2,1,0,1,1,8,433,2,0,0,0,-1.8,93.075,-47.1,1.41,5099.1
54,8,0,1,0,1,1,3,904,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1
26,2,0,1,0,1,1,2,273,5,0,0,0,1.4,93.918,-42.7,4.962,5228.1
48,3,0,0,0,0,1,0,170,1,0,0,0,-1.8,92.893,-46.2,1.334,5099.1
51,1,0,5,1,0,0,0,25,2,0,0,0,1.1,93.994,-36.4,4.857,5191.0
50,0,0,0,0,0,0,3,72,2,0,0,0,1.4,93.444,-36.1,4.965,5228.1
37,1,2,2,0,0,0,5,667,2,0,0,0,-0.1,93.2,-42.0,4.076,5195.8
36,3,1,3,0,0,0,1,145,1,0,0,0,1.4,94.465,-41.8,4.961,5228.1
55,3,0,2,1,0,0,0,567,2,0,0,0,1.1,93.994,-36.4,4.864,5191.0
39,6,0,6,0,1,0,1,95,1,0,0,0,-2.9,92.963,-40.8,1.26,5076.2
42,8,1,4,0,1,0,2,171,3,0,0,0,1.4,93.918,-42.7,4.958,5228.1
31,1,0,1,0,0,1,0,109,1,0,0,0,-1.8,92.893,-46.2,1.334,5099.1
33,2,0,6,0,0,0,3,148,1,0,0,0,1.4,93.444,-36.1,4.968,5228.1
30,0,0,6,0,1,0,3,195,7,0,0,0,1.4,93.444,-36.1,4.964,5228.1
41,7,0,0,0,1,0,5,59,1,0,0,0,-0.1,93.2,-42.0,4.191,5195.8
41,4,0,3,0,1,0,0,347,1,0,0,0,1.1,93.994,-36.4,4.86,5191.0
40,4,0,1,0,0,0,5,231,4,0,0,0,-0.1,93.2,-42.0,4.12,5195.8
45,4,2,4,0,1,0,0,850,6,0,0,0,1.1,93.994,-36.4,4.86,5191.0
42,6,0,6,1,1,0,0,265,1,0,0,0,1.1,93.994,-36.4,4.859,5191.0
50,0,0,0,0,0,0,5,109,1,0,0,0,-0.1,93.2,-42.0,4.153,5195.8
44,3,0,2,1,0,0,3,314,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1
40,2,1,1,0,0,1,0,110,1,0,0,0,1.1,93.994,-36.4,4.855,5191.0
44,3,0,3,1,0,0,0,109,1,0,0,0,1.1,93.994,-36.4,4.857,5191.0
