duration,poutcome,emp.var.rate,euribor3m,nr.employed,y_n
824.0,0.0,1.4,4.96,5228.1,0
244.0,0.0,-1.8,1.41,5099.1,0
135.0,0.0,-2.9,1.262,5076.2,0
184.0,1.0,-1.8,1.334,5099.1,0
109.0,2.0,-1.8,1.25,5099.1,0
517.0,0.0,-1.8,1.405,5099.1,0
171.0,0.0,-1.8,1.244,5099.1,0
479.0,2.0,-1.7,0.715,4991.6,1
73.0,0.0,1.4,4.963,5228.1,0
781.0,0.0,1.4,4.962,5228.1,1
333.0,0.0,-1.8,1.299,5099.1,0
549.0,0.0,-0.1,4.076,5195.8,1
536.0,0.0,1.4,4.864,5228.1,0
452.0,0.0,1.4,4.866,5228.1,0
152.0,0.0,1.1,4.857,5191.0,0
129.0,0.0,1.4,4.963,5228.1,0
292.0,0.0,1.4,4.963,5228.1,0
688.0,0.0,-1.8,1.266,5099.1,1
217.0,1.0,-1.8,0.651,5008.7,0
132.0,0.0,1.4,4.964,5228.1,0
47.0,0.0,1.4,4.962,5228.1,0
191.0,0.0,1.4,4.963,5228.1,0
96.0,0.0,1.4,4.963,5228.1,0
180.0,0.0,1.4,4.958,5228.1,0
147.0,1.0,-1.8,1.299,5099.1,0
142.0,0.0,1.4,4.965,5228.1,0
98.0,0.0,1.1,4.856,5191.0,0
153.0,0.0,1.4,4.961,5228.1,0
226.0,0.0,1.1,4.864,5191.0,0
218.0,0.0,1.4,4.959,5228.1,0
181.0,0.0,-1.7,0.754,4991.6,0
135.0,0.0,1.4,4.963,5228.1,0
210.0,2.0,-1.1,0.88,4963.6,1
27.0,0.0,1.4,4.958,5228.1,0
71.0,0.0,1.4,4.965,5228.1,0
22.0,0.0,-1.8,1.291,5099.1,0
507.0,0.0,1.1,4.856,5191.0,0
174.0,0.0,1.4,4.958,5228.1,0
93.0,0.0,1.1,4.855,5191.0,0
117.0,0.0,1.4,4.963,5228.1,0
149.0,0.0,1.1,4.858,5191.0,0
1030.0,2.0,-1.8,1.327,5099.1,1
794.0,0.0,1.4,4.963,5228.1,0
101.0,0.0,1.4,4.962,5228.1,0
113.0,0.0,1.4,4.962,5228.1,0
107.0,0.0,-0.1,4.153,5195.8,0
129.0,1.0,-1.7,0.79,4991.6,0
127.0,0.0,-1.8,1.313,5099.1,0
29.0,0.0,-0.1,4.076,5195.8,0
74.0,1.0,-0.1,4.191,5195.8,0
285.0,0.0,-0.1,4.12,5195.8,0
324.0,0.0,-1.7,0.904,4991.6,1
389.0,0.0,-0.1,4.191,5195.8,0
159.0,0.0,1.1,4.857,5191.0,0
209.0,0.0,1.4,4.961,5228.1,0
167.0,0.0,-1.8,1.334,5099.1,0
42.0,0.0,-0.1,4.021,5195.8,0
545.0,0.0,1.4,4.967,5228.1,0
440.0,0.0,1.4,4.96,5228.1,0
90.0,0.0,1.4,4.961,5228.1,0
471.0,0.0,1.1,4.859,5191.0,0
246.0,1.0,-1.1,0.879,4963.6,0
185.0,0.0,1.4,4.962,5228.1,0
25.0,0.0,1.4,4.958,5228.1,0
110.0,0.0,1.1,4.857,5191.0,0
792.0,0.0,1.1,4.858,5191.0,0
82.0,0.0,-1.8,1.405,5099.1,0
48.0,0.0,1.4,4.866,5228.1,0
112.0,0.0,1.1,4.857,5191.0,0
114.0,0.0,1.4,4.961,5228.1,0
74.0,0.0,1.4,4.964,5228.1,0
79.0,2.0,-2.9,0.843,5076.2,0
503.0,0.0,1.4,4.964,5228.1,0
193.0,0.0,1.4,4.962,5228.1,0
85.0,0.0,1.1,4.858,5191.0,0
248.0,0.0,-1.8,1.281,5099.1,0
122.0,0.0,1.4,4.958,5228.1,0
89.0,0.0,1.4,4.957,5228.1,0
99.0,0.0,-2.9,1.268,5076.2,0
231.0,0.0,1.1,4.864,5191.0,0
109.0,0.0,1.4,4.963,5228.1,0
71.0,0.0,1.1,4.855,5191.0,0
139.0,0.0,1.4,4.963,5228.1,0
325.0,1.0,-1.8,1.266,5099.1,0
52.0,0.0,1.4,4.962,5228.1,0
187.0,0.0,1.4,4.961,5228.1,0
295.0,0.0,1.4,4.96,5228.1,0
214.0,0.0,-1.8,1.435,5099.1,1
170.0,0.0,1.1,4.86,5191.0,0
412.0,0.0,1.1,4.856,5191.0,0
72.0,0.0,1.4,4.967,5228.1,0
113.0,0.0,1.1,4.855,5191.0,0
105.0,2.0,-3.0,0.707,5023.5,0
903.0,0.0,-1.8,1.244,5099.1,1
126.0,0.0,1.1,4.855,5191.0,0
160.0,0.0,1.4,4.965,5228.1,0
68.0,0.0,-1.8,1.27,5099.1,0
898.0,0.0,1.4,4.96,5228.1,0
136.0,0.0,1.4,4.962,5228.1,0
276.0,0.0,-3.4,0.778,5017.5,0
233.0,0.0,-2.9,0.869,5076.2,0
84.0,0.0,-1.1,0.879,4963.6,0
234.0,0.0,1.4,4.961,5228.1,0
266.0,0.0,-1.8,1.25,5099.1,0
167.0,0.0,-1.7,0.742,4991.6,0
96.0,0.0,-0.1,4.076,5195.8,0
125.0,0.0,-0.1,4.86,5195.8,1
171.0,0.0,1.4,4.965,5228.1,0
12.0,0.0,1.4,4.965,5228.1,0
947.0,0.0,1.4,4.962,5228.1,0
103.0,0.0,1.4,4.958,5228.1,0
139.0,0.0,1.1,4.859,5191.0,0
320.0,1.0,-3.4,0.715,5017.5,0
107.0,0.0,1.4,4.962,5228.1,0
318.0,1.0,-2.9,1.059,5076.2,0
992.0,0.0,-1.8,1.281,5099.1,0
751.0,0.0,1.1,4.857,5191.0,1
508.0,0.0,-1.1,1.044,4963.6,0
145.0,0.0,-1.8,1.313,5099.1,0
49.0,0.0,-0.1,4.021,5195.8,0
145.0,0.0,-0.1,4.076,5195.8,0
52.0,0.0,1.4,4.962,5228.1,0
146.0,0.0,-0.1,4.12,5195.8,0
179.0,0.0,1.4,4.962,5228.1,0
117.0,0.0,-2.9,1.26,5076.2,0
162.0,0.0,1.1,4.856,5191.0,0
104.0,0.0,-1.8,1.423,5099.1,0
128.0,0.0,1.4,4.966,5228.1,0
107.0,0.0,1.4,4.959,5228.1,0
157.0,0.0,1.4,4.955,5228.1,0
194.0,0.0,1.1,4.855,5191.0,0
187.0,0.0,1.4,4.965,5228.1,0
159.0,0.0,1.4,4.967,5228.1,0
99.0,0.0,1.4,4.961,5228.1,0
128.0,1.0,-3.4,0.74,5017.5,1
558.0,0.0,-0.1,4.021,5195.8,1
216.0,0.0,1.1,4.857,5191.0,0
137.0,0.0,1.4,4.958,5228.1,0
244.0,0.0,1.1,4.856,5191.0,0
412.0,0.0,1.1,4.858,5191.0,1
125.0,2.0,-2.9,0.883,5076.2,1
345.0,0.0,1.4,4.965,5228.1,0
68.0,0.0,-0.1,4.12,5195.8,0
104.0,2.0,-1.8,0.646,5008.7,1
319.0,0.0,-1.8,1.334,5099.1,0
72.0,0.0,1.4,4.961,5228.1,0
92.0,0.0,1.1,4.86,5191.0,0
296.0,0.0,1.4,4.963,5228.1,0
452.0,0.0,1.4,4.96,5228.1,0
188.0,0.0,1.4,4.958,5228.1,0
154.0,0.0,1.1,4.857,5191.0,0
855.0,0.0,-0.1,4.021,5195.8,0
127.0,0.0,1.1,4.856,5191.0,0
52.0,0.0,1.4,4.961,5228.1,0
126.0,0.0,1.4,4.958,5228.1,0
336.0,0.0,-2.9,1.266,5076.2,0
901.0,0.0,1.4,4.961,5228.1,1
849.0,2.0,-3.4,0.752,5017.5,1
277.0,0.0,1.4,4.957,5228.1,0
50.0,0.0,1.4,4.959,5228.1,0
185.0,2.0,-1.8,0.644,5008.7,1
100.0,0.0,1.4,4.96,5228.1,0
502.0,0.0,1.4,4.963,5228.1,0
812.0,0.0,1.4,4.961,5228.1,0
237.0,1.0,-1.8,0.692,5008.7,0
761.0,0.0,1.4,4.866,5228.1,1
241.0,0.0,-1.8,1.405,5099.1,0
357.0,0.0,-0.1,4.12,5195.8,0
1111.0,0.0,-1.8,1.25,5099.1,1
179.0,0.0,1.4,4.961,5228.1,0
227.0,0.0,1.4,4.962,5228.1,0
243.0,0.0,-1.8,1.266,5099.1,0
146.0,0.0,1.4,4.962,5228.1,0
415.0,0.0,1.1,4.856,5191.0,0
162.0,0.0,1.4,4.958,5228.1,0
425.0,0.0,1.1,4.857,5191.0,0
239.0,1.0,-2.9,0.879,5076.2,1
1767.0,0.0,1.4,4.962,5228.1,1
216.0,0.0,1.4,4.961,5228.1,0
80.0,0.0,1.4,4.958,5228.1,0
263.0,0.0,-1.8,0.635,5008.7,0
199.0,1.0,-1.8,1.281,5099.1,0
29.0,0.0,-1.8,1.299,5099.1,0
208.0,1.0,-1.8,0.64,5008.7,0
134.0,0.0,1.1,4.855,5191.0,0
9.0,0.0,1.4,4.961,5228.1,0
66.0,1.0,-2.9,0.859,5076.2,0
59.0,0.0,-0.1,4.021,5195.8,0
332.0,0.0,1.1,4.856,5191.0,0
637.0,1.0,-1.8,1.244,5099.1,1
61.0,1.0,-0.1,4.021,5195.8,0
426.0,0.0,1.4,4.959,5228.1,0
263.0,0.0,-1.8,1.244,5099.1,0
200.0,1.0,-1.1,1.041,4963.6,0
694.0,0.0,-0.1,4.191,5195.8,0
6.0,0.0,1.4,4.968,5228.1,0
222.0,0.0,1.1,4.856,5191.0,0
532.0,1.0,-1.8,1.266,5099.1,0
162.0,0.0,1.4,4.963,5228.1,0
36.0,0.0,-1.8,1.327,5099.1,0
274.0,0.0,1.1,4.856,5191.0,0
150.0,1.0,-0.1,4.153,5195.8,0
285.0,0.0,1.1,4.855,5191.0,0
85.0,0.0,1.4,4.968,5228.1,0
169.0,0.0,1.4,4.963,5228.1,0
6.0,0.0,-1.8,1.327,5099.1,0
7.0,0.0,-0.1,4.021,5195.8,0
233.0,0.0,1.4,4.964,5228.1,0
213.0,0.0,-1.8,1.266,5099.1,0
201.0,2.0,-1.8,0.635,5008.7,1
149.0,0.0,1.1,4.855,5191.0,0
70.0,0.0,1.4,4.961,5228.1,0
289.0,0.0,1.4,4.961,5228.1,0
567.0,1.0,-1.8,1.299,5099.1,0
405.0,0.0,1.4,4.963,5228.1,0
121.0,0.0,1.4,4.963,5228.1,0
60.0,0.0,1.4,4.96,5228.1,0
270.0,0.0,-3.4,0.739,5017.5,0
93.0,0.0,1.4,4.957,5228.1,0
111.0,0.0,-0.1,4.12,5195.8,0
93.0,0.0,1.4,4.958,5228.1,0
115.0,0.0,1.4,4.965,5228.1,0
185.0,0.0,1.4,4.963,5228.1,0
82.0,0.0,1.1,4.857,5191.0,0
43.0,1.0,-1.8,0.699,5008.7,0
83.0,0.0,1.4,4.963,5228.1,0
570.0,0.0,-1.8,1.281,5099.1,1
79.0,0.0,1.4,4.962,5228.1,0
73.0,0.0,-1.8,1.25,5099.1,0
132.0,0.0,1.4,4.963,5228.1,0
452.0,0.0,1.4,4.963,5228.1,0
105.0,1.0,-3.4,0.781,5017.5,0
471.0,0.0,1.4,4.96,5228.1,0
110.0,1.0,-1.8,1.423,5099.1,0
14.0,0.0,-1.8,1.299,5099.1,0
55.0,0.0,1.1,4.856,5191.0,0
102.0,0.0,1.1,4.859,5191.0,0
198.0,0.0,1.1,4.856,5191.0,0
119.0,0.0,1.4,4.963,5228.1,0
204.0,0.0,-1.8,1.27,5099.1,0
345.0,0.0,1.4,4.865,5228.1,0
80.0,0.0,1.4,4.963,5228.1,0
232.0,1.0,-1.8,0.643,5008.7,0
58.0,0.0,1.4,4.963,5228.1,0
487.0,0.0,1.1,4.856,5191.0,0
108.0,0.0,1.1,4.857,5191.0,0
628.0,0.0,1.4,4.962,5228.1,0
90.0,0.0,-1.8,1.334,5099.1,0
119.0,0.0,1.4,4.965,5228.1,0
148.0,0.0,1.4,4.962,5228.1,0
238.0,0.0,1.4,4.967,5228.1,0
216.0,0.0,-1.8,1.405,5099.1,0
124.0,0.0,1.4,4.965,5228.1,0
55.0,1.0,-0.1,4.191,5195.8,0
386.0,1.0,-1.8,1.405,5099.1,0
44.0,0.0,-0.1,4.191,5195.8,0
143.0,0.0,1.1,4.859,5191.0,0
336.0,0.0,1.1,4.86,5191.0,0
154.0,0.0,1.1,4.857,5191.0,0
598.0,0.0,1.1,4.855,5191.0,0
129.0,0.0,1.4,4.959,5228.1,0
60.0,0.0,1.4,4.966,5228.1,0
174.0,1.0,-1.8,1.327,5099.1,0
254.0,1.0,-2.9,1.26,5076.2,0
136.0,0.0,-2.9,1.268,5076.2,0
414.0,0.0,1.4,4.964,5228.1,0
421.0,0.0,1.1,4.857,5191.0,0
176.0,0.0,-0.1,4.153,5195.8,0
65.0,0.0,-0.1,4.021,5195.8,0
151.0,0.0,-2.9,1.268,5076.2,0
252.0,0.0,1.1,4.857,5191.0,0
551.0,0.0,1.4,4.962,5228.1,0
251.0,0.0,-3.4,0.731,5017.5,1
233.0,1.0,-1.8,1.25,5099.1,0
169.0,0.0,1.4,4.957,5228.1,0
21.0,0.0,1.4,4.866,5228.1,0
66.0,0.0,-3.4,0.722,5017.5,0
139.0,0.0,1.1,4.857,5191.0,0
172.0,0.0,1.4,4.962,5228.1,0
260.0,0.0,1.4,4.964,5228.1,0
618.0,0.0,1.1,4.864,5191.0,1
155.0,0.0,-1.8,1.25,5099.1,0
60.0,0.0,1.4,4.962,5228.1,0
97.0,0.0,1.1,4.857,5191.0,0
460.0,0.0,1.4,4.965,5228.1,0
73.0,0.0,1.4,4.963,5228.1,0
97.0,0.0,1.4,4.963,5228.1,0
95.0,0.0,1.1,4.858,5191.0,0
645.0,0.0,-1.8,1.365,5099.1,1
204.0,0.0,1.4,4.965,5228.1,0
268.0,0.0,-0.1,4.076,5195.8,0
231.0,0.0,1.4,4.963,5228.1,0
105.0,1.0,-1.8,1.479,5099.1,0
1469.0,0.0,1.4,4.967,5228.1,1
118.0,0.0,1.4,4.967,5228.1,0
1010.0,1.0,-1.8,1.244,5099.1,0
120.0,0.0,-1.8,1.415,5099.1,0
253.0,0.0,-1.8,1.334,5099.1,0
185.0,0.0,1.4,4.963,5228.1,0
387.0,0.0,1.4,4.962,5228.1,0
715.0,0.0,1.4,4.962,5228.1,0
136.0,0.0,-0.1,4.191,5195.8,0
269.0,2.0,-2.9,1.215,5076.2,1
730.0,0.0,1.1,4.856,5191.0,0
225.0,0.0,1.1,4.86,5191.0,0
18.0,0.0,-0.1,4.076,5195.8,0
150.0,1.0,-1.8,1.344,5099.1,0
86.0,0.0,-1.8,1.405,5099.1,0
309.0,0.0,1.1,4.856,5191.0,0
200.0,0.0,-1.7,0.827,4991.6,0
236.0,0.0,1.1,4.856,5191.0,0
161.0,1.0,-1.8,1.405,5099.1,0
237.0,0.0,-1.8,1.313,5099.1,0
121.0,0.0,1.4,4.961,5228.1,0
322.0,0.0,-0.1,4.12,5195.8,0
284.0,0.0,-1.8,1.299,5099.1,0
414.0,0.0,-1.8,1.27,5099.1,0
137.0,0.0,1.4,4.965,5228.1,0
618.0,0.0,1.4,4.962,5228.1,0
9.0,0.0,1.4,4.968,5228.1,0
378.0,0.0,1.4,4.963,5228.1,0
464.0,2.0,-1.1,1.0,4963.6,1
306.0,0.0,-3.4,0.739,5017.5,1
916.0,0.0,1.4,4.959,5228.1,0
62.0,0.0,1.1,4.858,5191.0,0
252.0,0.0,-2.9,0.849,5076.2,1
796.0,0.0,1.1,4.857,5191.0,0
93.0,0.0,1.1,4.86,5191.0,0
202.0,0.0,-1.8,1.365,5099.1,1
160.0,0.0,1.4,4.968,5228.1,0
191.0,0.0,1.4,4.96,5228.1,0
215.0,0.0,-1.8,1.291,5099.1,0
93.0,1.0,-0.1,4.12,5195.8,0
170.0,0.0,1.1,4.864,5191.0,0
577.0,0.0,-1.8,1.299,5099.1,0
422.0,0.0,1.4,4.961,5228.1,0
91.0,0.0,-0.1,4.076,5195.8,0
274.0,0.0,1.1,4.857,5191.0,0
378.0,0.0,1.4,4.957,5228.1,0
56.0,0.0,-1.8,1.384,5099.1,0
789.0,0.0,1.4,4.964,5228.1,0
473.0,1.0,-1.8,1.365,5099.1,1
134.0,0.0,-3.4,0.714,5017.5,1
63.0,0.0,-0.1,4.191,5195.8,0
218.0,0.0,1.4,4.968,5228.1,0
415.0,0.0,-1.7,0.846,4991.6,1
317.0,1.0,-1.8,1.405,5099.1,0
339.0,0.0,-0.1,4.12,5195.8,0
85.0,0.0,-0.1,4.12,5195.8,0
933.0,0.0,1.4,4.963,5228.1,0
110.0,0.0,1.1,4.859,5191.0,0
159.0,0.0,1.4,4.962,5228.1,0
668.0,0.0,1.4,4.959,5228.1,0
303.0,2.0,-1.7,0.905,4991.6,1
330.0,0.0,1.4,4.962,5228.1,0
50.0,0.0,1.4,4.965,5228.1,0
180.0,0.0,1.4,4.962,5228.1,0
317.0,2.0,-1.1,0.987,4963.6,0
107.0,2.0,-3.4,0.77,5017.5,1
125.0,0.0,1.4,4.962,5228.1,0
37.0,0.0,1.4,4.968,5228.1,0
128.0,0.0,1.4,4.961,5228.1,0
232.0,0.0,1.4,4.963,5228.1,0
138.0,0.0,-0.1,4.153,5195.8,0
674.0,0.0,1.4,4.962,5228.1,0
373.0,0.0,-1.8,1.25,5099.1,0
212.0,0.0,-1.8,1.299,5099.1,0
97.0,0.0,1.4,4.964,5228.1,0
171.0,0.0,1.1,4.864,5191.0,0
741.0,0.0,1.4,4.96,5228.1,1
234.0,0.0,1.4,4.968,5228.1,0
189.0,1.0,-1.8,1.266,5099.1,0
46.0,0.0,-1.8,1.327,5099.1,0
179.0,0.0,1.1,4.86,5191.0,0
125.0,1.0,-1.8,1.299,5099.1,0
142.0,0.0,1.4,4.963,5228.1,0
71.0,1.0,-0.1,4.191,5195.8,0
61.0,0.0,-1.8,1.405,5099.1,0
363.0,0.0,-2.9,1.072,5076.2,1
176.0,0.0,1.1,4.857,5191.0,0
206.0,0.0,1.4,4.963,5228.1,0
949.0,0.0,-1.8,1.365,5099.1,1
104.0,0.0,1.4,4.866,5228.1,0
172.0,1.0,-1.8,1.266,5099.1,0
90.0,0.0,1.4,4.964,5228.1,0
344.0,0.0,1.1,4.859,5191.0,0
51.0,0.0,-1.8,1.405,5099.1,0
16.0,0.0,1.4,4.865,5228.1,0
204.0,0.0,1.1,4.856,5191.0,0
353.0,0.0,1.1,4.857,5191.0,0
651.0,0.0,-2.9,1.26,5076.2,1
98.0,0.0,1.1,4.859,5191.0,0
339.0,1.0,-3.4,0.773,5017.5,0
302.0,0.0,1.1,4.857,5191.0,0
87.0,0.0,-1.7,0.898,4991.6,0
401.0,0.0,1.1,4.858,5191.0,0
26.0,0.0,1.4,4.959,5228.1,0
194.0,0.0,-1.8,1.291,5099.1,0
189.0,0.0,1.1,4.859,5191.0,0
59.0,0.0,-0.1,4.021,5195.8,0
119.0,0.0,1.4,4.968,5228.1,0
132.0,0.0,-0.1,4.153,5195.8,0
106.0,0.0,-3.4,0.768,5017.5,0
217.0,0.0,1.1,4.857,5191.0,0
84.0,0.0,1.4,4.963,5228.1,0
261.0,0.0,-0.1,4.021,5195.8,0
227.0,0.0,-1.8,1.327,5099.1,0
341.0,0.0,-1.8,1.291,5099.1,0
85.0,0.0,-1.8,1.65,5099.1,0
544.0,0.0,1.1,4.858,5191.0,0
392.0,2.0,-0.1,4.076,5195.8,0
249.0,0.0,1.1,4.857,5191.0,0
641.0,0.0,1.4,4.864,5228.1,0
91.0,0.0,1.4,4.961,5228.1,0
264.0,0.0,-1.7,0.761,4991.6,0
246.0,1.0,-0.1,4.153,5195.8,0
116.0,0.0,1.4,4.959,5228.1,0
62.0,0.0,1.4,4.959,5228.1,0
9.0,0.0,-1.8,1.266,5099.1,0
99.0,0.0,1.1,4.857,5191.0,0
134.0,0.0,-1.8,1.405,5099.1,0
70.0,0.0,1.4,4.866,5228.1,0
124.0,1.0,-1.8,1.334,5099.1,0
250.0,0.0,1.1,4.857,5191.0,0
132.0,0.0,1.1,4.857,5191.0,0
168.0,0.0,-0.1,4.191,5195.8,0
100.0,1.0,-1.8,1.266,5099.1,0
191.0,0.0,-0.1,4.153,5195.8,0
201.0,0.0,-1.8,1.266,5099.1,0
306.0,0.0,-1.8,1.299,5099.1,0
584.0,0.0,-1.8,1.365,5099.1,0
294.0,0.0,-1.8,1.344,5099.1,0
197.0,0.0,-1.8,1.344,5099.1,0
309.0,0.0,-1.8,1.479,5099.1,0
145.0,0.0,1.4,4.964,5228.1,0
1020.0,0.0,-3.4,0.739,5017.5,0
118.0,0.0,1.1,4.859,5191.0,0
273.0,0.0,-1.8,1.313,5099.1,0
712.0,0.0,-1.8,1.405,5099.1,0
64.0,0.0,1.4,4.96,5228.1,0
81.0,0.0,1.4,4.964,5228.1,0
282.0,1.0,-1.8,1.266,5099.1,0
469.0,0.0,1.4,4.865,5228.1,0
1449.0,0.0,-0.1,4.191,5195.8,0
71.0,0.0,1.1,4.86,5191.0,0
236.0,0.0,1.1,4.86,5191.0,0
68.0,0.0,-1.8,1.266,5099.1,0
295.0,0.0,-0.1,4.153,5195.8,0
165.0,0.0,1.1,4.857,5191.0,0
55.0,0.0,-1.8,1.327,5099.1,0
565.0,1.0,-0.1,4.12,5195.8,0
148.0,0.0,1.1,4.857,5191.0,0
162.0,0.0,1.1,4.857,5191.0,0
194.0,0.0,1.4,4.962,5228.1,0
76.0,0.0,1.4,4.962,5228.1,0
312.0,1.0,-0.1,4.021,5195.8,0
55.0,0.0,1.1,4.857,5191.0,0
65.0,0.0,1.4,4.962,5228.1,0
91.0,0.0,1.4,4.963,5228.1,0
230.0,0.0,-1.8,1.281,5099.1,0
189.0,0.0,-1.8,1.334,5099.1,0
149.0,0.0,1.4,4.962,5228.1,0
426.0,1.0,-1.8,1.291,5099.1,1
154.0,0.0,-0.1,4.153,5195.8,0
53.0,0.0,1.1,4.86,5191.0,0
1101.0,0.0,-1.8,1.344,5099.1,0
107.0,0.0,1.1,4.86,5191.0,0
215.0,0.0,-3.4,0.744,5017.5,1
403.0,0.0,1.1,4.858,5191.0,0
149.0,0.0,-1.8,1.281,5099.1,0
236.0,0.0,-1.8,0.652,5008.7,1
107.0,0.0,1.4,4.963,5228.1,0
1447.0,0.0,-1.8,1.811,5099.1,1
143.0,0.0,1.4,4.967,5228.1,0
30.0,0.0,1.1,4.857,5191.0,0
74.0,0.0,1.1,4.856,5191.0,0
227.0,0.0,-1.8,1.334,5099.1,0
211.0,0.0,-1.8,1.354,5099.1,0
34.0,0.0,-1.8,1.244,5099.1,0
60.0,0.0,-1.8,1.327,5099.1,0
62.0,0.0,1.4,4.96,5228.1,0
202.0,0.0,1.4,4.962,5228.1,0
191.0,0.0,1.1,4.86,5191.0,0
113.0,0.0,1.1,4.857,5191.0,0
154.0,2.0,-1.8,1.266,5099.1,0
98.0,2.0,-2.9,0.821,5076.2,1
709.0,0.0,1.1,4.857,5191.0,1
152.0,0.0,1.1,4.857,5191.0,0
254.0,0.0,-0.1,4.12,5195.8,0
250.0,2.0,-1.7,0.723,4991.6,0
235.0,0.0,1.4,4.966,5228.1,0
151.0,0.0,1.4,4.864,5228.1,0
136.0,0.0,1.1,4.859,5191.0,0
114.0,0.0,1.1,4.857,5191.0,0
200.0,0.0,-1.8,1.405,5099.1,0
217.0,0.0,1.1,4.857,5191.0,0
508.0,0.0,1.1,4.858,5191.0,0
133.0,0.0,1.4,4.965,5228.1,0
270.0,0.0,-1.8,1.25,5099.1,0
334.0,0.0,1.4,4.965,5228.1,0
181.0,0.0,1.1,4.857,5191.0,0
296.0,1.0,-1.8,1.281,5099.1,0
161.0,1.0,-1.8,1.291,5099.1,0
89.0,0.0,1.4,4.964,5228.1,0
212.0,0.0,-1.8,1.405,5099.1,0
117.0,0.0,1.4,4.962,5228.1,0
593.0,0.0,-0.1,4.076,5195.8,1
276.0,0.0,-0.1,4.076,5195.8,0
605.0,0.0,1.4,4.961,5228.1,0
185.0,0.0,1.4,4.961,5228.1,0
105.0,0.0,1.4,4.958,5228.1,0
726.0,0.0,1.1,4.86,5191.0,0
241.0,0.0,1.4,4.963,5228.1,0
32.0,0.0,1.4,4.96,5228.1,0
271.0,0.0,1.1,4.857,5191.0,0
152.0,0.0,1.1,4.855,5191.0,0
90.0,0.0,-1.8,1.244,5099.1,0
133.0,0.0,-1.8,1.25,5099.1,0
85.0,0.0,1.4,4.968,5228.1,0
130.0,0.0,-2.9,0.838,5076.2,1
90.0,0.0,-1.8,1.392,5099.1,0
47.0,0.0,1.1,4.859,5191.0,0
195.0,0.0,1.4,4.962,5228.1,0
178.0,0.0,1.1,4.859,5191.0,0
50.0,0.0,1.4,4.963,5228.1,0
38.0,0.0,1.4,4.962,5228.1,0
7.0,0.0,-1.8,1.291,5099.1,0
113.0,0.0,-0.1,4.076,5195.8,0
347.0,1.0,-0.1,4.021,5195.8,0
65.0,0.0,1.4,4.962,5228.1,0
253.0,0.0,1.1,4.855,5191.0,0
376.0,0.0,-1.8,1.25,5099.1,0
155.0,0.0,-0.1,4.153,5195.8,0
218.0,0.0,-0.1,4.021,5195.8,0
57.0,0.0,-0.1,4.076,5195.8,0
109.0,0.0,1.4,4.964,5228.1,0
352.0,0.0,1.4,4.961,5228.1,0
207.0,0.0,-1.8,1.405,5099.1,0
357.0,0.0,1.4,4.864,5228.1,0
55.0,1.0,-1.8,1.344,5099.1,0
174.0,2.0,-1.1,0.987,4963.6,0
8.0,0.0,-1.8,1.266,5099.1,0
543.0,0.0,1.1,4.86,5191.0,1
55.0,0.0,1.4,4.968,5228.1,0
155.0,0.0,1.1,4.857,5191.0,0
1492.0,0.0,1.4,4.962,5228.1,1
190.0,0.0,1.4,4.962,5228.1,0
166.0,0.0,-1.8,1.313,5099.1,0
86.0,0.0,1.4,4.968,5228.1,0
1880.0,0.0,-1.8,1.244,5099.1,0
77.0,0.0,1.1,4.857,5191.0,0
67.0,0.0,1.4,4.963,5228.1,0
50.0,0.0,1.4,4.966,5228.1,0
143.0,0.0,1.1,4.855,5191.0,0
140.0,0.0,-1.8,1.266,5099.1,0
455.0,0.0,-1.8,1.244,5099.1,0
93.0,1.0,-1.8,1.405,5099.1,0
54.0,0.0,-1.8,1.25,5099.1,0
53.0,0.0,-0.1,4.12,5195.8,0
106.0,0.0,-1.8,1.334,5099.1,0
87.0,0.0,-1.8,1.266,5099.1,0
1360.0,0.0,1.4,4.957,5228.1,1
174.0,0.0,1.4,4.959,5228.1,0
391.0,2.0,-1.7,0.79,4991.6,1
73.0,0.0,1.4,4.959,5228.1,0
130.0,0.0,1.4,4.958,5228.1,0
75.0,0.0,1.4,4.968,5228.1,0
140.0,0.0,-0.1,4.153,5195.8,0
1258.0,0.0,1.4,4.964,5228.1,1
63.0,0.0,-0.1,4.021,5195.8,0
148.0,0.0,-0.1,4.021,5195.8,0
217.0,0.0,-0.1,4.12,5195.8,0
166.0,0.0,1.1,4.858,5191.0,0
119.0,0.0,1.4,4.957,5228.1,0
297.0,0.0,-1.8,1.354,5099.1,0
407.0,0.0,1.1,4.857,5191.0,0
103.0,0.0,-2.9,1.286,5076.2,0
102.0,0.0,-1.8,1.244,5099.1,0
89.0,0.0,1.4,4.961,5228.1,0
208.0,0.0,1.4,4.96,5228.1,0
118.0,0.0,1.4,4.96,5228.1,0
52.0,0.0,1.4,4.963,5228.1,0
731.0,0.0,1.1,4.859,5191.0,0
96.0,0.0,1.4,4.963,5228.1,0
406.0,0.0,-0.1,4.12,5195.8,0
123.0,0.0,1.4,4.964,5228.1,0
36.0,0.0,1.4,4.962,5228.1,0
745.0,1.0,-1.8,1.266,5099.1,1
521.0,0.0,1.1,4.855,5191.0,0
361.0,0.0,-1.8,1.291,5099.1,0
64.0,0.0,1.1,4.856,5191.0,0
132.0,0.0,1.1,4.857,5191.0,0
249.0,0.0,1.4,4.962,5228.1,0
111.0,0.0,-1.8,0.635,5008.7,1
1218.0,0.0,1.1,4.858,5191.0,1
